student_id,grade,section_id,course,period
S01282,12,SEC00100,Physics,1
S01282,12,SEC00310,Art,5
S01282,12,SEC00136,English I,1
S01282,12,SEC00048,Precalculus,7
S01283,11,SEC00218,Government,5
S01283,11,SEC00194,World History,5
S01283,11,SEC00206,U.S. History,1
S01283,11,SEC00285,French I,3
S01283,11,SEC00053,Precalculus,2
S01283,11,SEC00014,Algebra I,6
S01283,11,SEC00294,Computer Science,7
S01284,12,SEC00054,Precalculus,2
S01284,12,SEC00307,Art,7
S01284,12,SEC00271,Spanish II,3
S01284,12,SEC00127,English I,8
S01284,12,SEC00113,Environmental Science,7
S01284,12,SEC00207,U.S. History,1
S01284,12,SEC00069,Calculus,2
S01285,10,SEC00110,Environmental Science,4
S01285,10,SEC00237,Economics,3
S01285,10,SEC00141,English II,8
S01285,10,SEC00072,Calculus,1
S01285,10,SEC00288,French I,1
S01285,10,SEC00333,Physical Education,2
S01285,10,SEC00043,Algebra II,6
S01286,9,SEC00243,Economics,3
S01286,9,SEC00173,English IV,1
S01286,9,SEC00054,Precalculus,2
S01286,9,SEC00275,Spanish II,4
S01286,9,SEC00088,Chemistry,7
S01286,9,SEC00131,English I,2
S01286,9,SEC00143,English II,4
S01287,10,SEC00156,English III,2
S01287,10,SEC00297,Computer Science,7
S01287,10,SEC00283,French I,5
S01287,10,SEC00113,Environmental Science,7
S01287,10,SEC00262,Spanish II,3
S01287,10,SEC00066,Calculus,6
S01287,10,SEC00314,Band,1
S01288,9,SEC00069,Calculus,2
S01288,9,SEC00346,Physical Education,2
S01288,9,SEC00226,Government,1
S01288,9,SEC00208,U.S. History,7
S01288,9,SEC00039,Algebra II,8
S01288,9,SEC00096,Chemistry,4
S01288,9,SEC00269,Spanish II,8
S01289,9,SEC00049,Precalculus,6
S01289,9,SEC00290,French I,6
S01289,9,SEC00256,Spanish I,5
S01289,9,SEC00026,Geometry,2
S01289,9,SEC00129,English I,1
S01289,9,SEC00296,Computer Science,1
S01289,9,SEC00079,Biology,5
S01290,11,SEC00297,Computer Science,7
S01290,11,SEC00338,Physical Education,5
S01290,11,SEC00151,English II,4
S01290,11,SEC00105,Physics,6
S01290,11,SEC00235,Economics,3
S01290,11,SEC00125,English I,1
S01290,11,SEC00218,Government,5
S01291,12,SEC00291,French I,8
S01291,12,SEC00221,Government,6
S01291,12,SEC00092,Chemistry,7
S01291,12,SEC00112,Environmental Science,3
S01291,12,SEC00158,English III,3
S01291,12,SEC00249,Spanish I,5
S01291,12,SEC00076,Biology,5
S01292,9,SEC00151,English II,4
S01292,9,SEC00342,Physical Education,5
S01292,9,SEC00326,Theater,7
S01292,9,SEC00276,Spanish II,4
S01292,9,SEC00023,Geometry,6
S01292,9,SEC00060,Calculus,3
S01292,9,SEC00253,Spanish I,2
S01293,12,SEC00022,Geometry,6
S01293,12,SEC00234,Economics,2
S01293,12,SEC00063,Calculus,8
S01293,12,SEC00075,Biology,1
S01293,12,SEC00038,Algebra II,7
S01293,12,SEC00165,English III,5
S01293,12,SEC00318,Band,5
S01294,9,SEC00127,English I,8
S01294,9,SEC00062,Calculus,3
S01294,9,SEC00107,Physics,7
S01294,9,SEC00078,Biology,8
S01294,9,SEC00265,Spanish II,4
S01294,9,SEC00288,French I,1
S01294,9,SEC00205,U.S. History,1
S01295,9,SEC00143,English II,4
S01295,9,SEC00310,Art,5
S01295,9,SEC00116,Environmental Science,1
S01295,9,SEC00327,Theater,3
S01295,9,SEC00209,U.S. History,6
S01295,9,SEC00084,Chemistry,3
S01295,9,SEC00050,Precalculus,6
S01296,12,SEC00257,Spanish I,5
S01296,12,SEC00047,Precalculus,7
S01296,12,SEC00115,Environmental Science,5
S01296,12,SEC00226,Government,1
S01296,12,SEC00262,Spanish II,3
S01296,12,SEC00279,French I,2
S01296,12,SEC00177,English IV,2
S01297,10,SEC00083,Chemistry,4
S01297,10,SEC00341,Physical Education,4
S01297,10,SEC00080,Biology,1
S01297,10,SEC00254,Spanish I,8
S01297,10,SEC00042,Algebra II,8
S01297,10,SEC00128,English I,5
S01297,10,SEC00239,Economics,4
S01298,9,SEC00075,Biology,1
S01298,9,SEC00089,Chemistry,7
S01298,9,SEC00344,Physical Education,2
S01298,9,SEC00011,Algebra I,3
S01298,9,SEC00294,Computer Science,7
S01298,9,SEC00054,Precalculus,2
S01298,9,SEC00186,World History,3
S01299,10,SEC00333,Physical Education,2
S01299,10,SEC00296,Computer Science,1
S01299,10,SEC00062,Calculus,3
S01299,10,SEC00006,Algebra I,3
S01299,10,SEC00104,Physics,4
S01299,10,SEC00326,Theater,7
S01299,10,SEC00136,English I,1
S01300,10,SEC00111,Environmental Science,1
S01300,10,SEC00203,U.S. History,8
S01300,10,SEC00091,Chemistry,4
S01300,10,SEC00142,English II,7
S01300,10,SEC00187,World History,7
S01300,10,SEC00063,Calculus,8
S01300,10,SEC00160,English III,1
S01301,11,SEC00331,Physical Education,3
S01301,11,SEC00121,Environmental Science,7
S01301,11,SEC00130,English I,6
S01301,11,SEC00218,Government,5
S01301,11,SEC00044,Algebra II,6
S01301,11,SEC00184,English IV,6
S01301,11,SEC00092,Chemistry,7
S01302,9,SEC00328,Theater,5
S01302,9,SEC00320,Band,4
S01302,9,SEC00312,Art,5
S01302,9,SEC00109,Physics,1
S01302,9,SEC00021,Geometry,8
S01302,9,SEC00299,Computer Science,1
S01302,9,SEC00127,English I,8
S01303,10,SEC00008,Algebra I,7
S01303,10,SEC00052,Precalculus,5
S01303,10,SEC00161,English III,3
S01303,10,SEC00121,Environmental Science,7
S01303,10,SEC00037,Algebra II,6
S01303,10,SEC00079,Biology,5
S01303,10,SEC00102,Physics,6
S01304,10,SEC00110,Environmental Science,4
S01304,10,SEC00168,English IV,5
S01304,10,SEC00253,Spanish I,2
S01304,10,SEC00226,Government,1
S01304,10,SEC00092,Chemistry,7
S01304,10,SEC00020,Geometry,6
S01304,10,SEC00139,English I,7
S01305,12,SEC00020,Geometry,6
S01305,12,SEC00218,Government,5
S01305,12,SEC00056,Precalculus,2
S01305,12,SEC00286,French I,3
S01305,12,SEC00312,Art,5
S01305,12,SEC00028,Algebra II,4
S01305,12,SEC00102,Physics,6
S01306,10,SEC00176,English IV,8
S01306,10,SEC00120,Environmental Science,3
S01306,10,SEC00228,Government,5
S01306,10,SEC00316,Band,6
S01306,10,SEC00094,Chemistry,5
S01306,10,SEC00242,Economics,8
S01306,10,SEC00262,Spanish II,3
S01307,12,SEC00050,Precalculus,6
S01307,12,SEC00333,Physical Education,2
S01307,12,SEC00216,Government,8
S01307,12,SEC00108,Physics,8
S01307,12,SEC00247,Spanish I,7
S01307,12,SEC00311,Art,3
S01307,12,SEC00241,Economics,5
S01308,11,SEC00029,Algebra II,7
S01308,11,SEC00194,World History,5
S01308,11,SEC00048,Precalculus,7
S01308,11,SEC00205,U.S. History,1
S01308,11,SEC00074,Calculus,4
S01308,11,SEC00113,Environmental Science,7
S01308,11,SEC00279,French I,2
S01309,10,SEC00175,English IV,6
S01309,10,SEC00288,French I,1
S01309,10,SEC00226,Government,1
S01309,10,SEC00025,Geometry,8
S01309,10,SEC00266,Spanish II,5
S01309,10,SEC00105,Physics,6
S01309,10,SEC00047,Precalculus,7
S01310,9,SEC00187,World History,7
S01310,9,SEC00342,Physical Education,5
S01310,9,SEC00258,Spanish I,6
S01310,9,SEC00058,Calculus,7
S01310,9,SEC00101,Physics,5
S01310,9,SEC00118,Environmental Science,2
S01310,9,SEC00172,English IV,8
S01311,12,SEC00274,Spanish II,1
S01311,12,SEC00191,World History,8
S01311,12,SEC00283,French I,5
S01311,12,SEC00041,Algebra II,8
S01311,12,SEC00063,Calculus,8
S01311,12,SEC00310,Art,5
S01311,12,SEC00155,English III,7
S01312,12,SEC00312,Art,5
S01312,12,SEC00022,Geometry,6
S01312,12,SEC00275,Spanish II,4
S01312,12,SEC00323,Theater,8
S01312,12,SEC00069,Calculus,2
S01312,12,SEC00153,English III,2
S01312,12,SEC00345,Physical Education,8
S01313,9,SEC00344,Physical Education,2
S01313,9,SEC00315,Band,7
S01313,9,SEC00077,Biology,1
S01313,9,SEC00125,English I,1
S01313,9,SEC00287,French I,2
S01313,9,SEC00186,World History,3
S01313,9,SEC00155,English III,7
S01314,12,SEC00232,Economics,7
S01314,12,SEC00132,English I,7
S01314,12,SEC00338,Physical Education,5
S01314,12,SEC00315,Band,7
S01314,12,SEC00218,Government,5
S01314,12,SEC00202,U.S. History,7
S01314,12,SEC00299,Computer Science,1
S01315,9,SEC00163,English III,1
S01315,9,SEC00144,English II,1
S01315,9,SEC00289,French I,4
S01315,9,SEC00115,Environmental Science,5
S01315,9,SEC00061,Calculus,3
S01315,9,SEC00331,Physical Education,3
S01315,9,SEC00322,Theater,4
S01316,10,SEC00229,Government,6
S01316,10,SEC00100,Physics,1
S01316,10,SEC00049,Precalculus,6
S01316,10,SEC00097,Chemistry,6
S01316,10,SEC00255,Spanish I,8
S01316,10,SEC00306,Art,3
S01316,10,SEC00319,Band,4
S01317,11,SEC00035,Algebra II,3
S01317,11,SEC00202,U.S. History,7
S01317,11,SEC00220,Government,7
S01317,11,SEC00323,Theater,8
S01317,11,SEC00163,English III,1
S01317,11,SEC00082,Biology,3
S01317,11,SEC00300,Computer Science,2
S01318,11,SEC00210,U.S. History,8
S01318,11,SEC00109,Physics,1
S01318,11,SEC00181,English IV,2
S01318,11,SEC00319,Band,4
S01318,11,SEC00128,English I,5
S01318,11,SEC00046,Precalculus,1
S01318,11,SEC00228,Government,5
S01319,9,SEC00076,Biology,5
S01319,9,SEC00117,Environmental Science,4
S01319,9,SEC00040,Algebra II,5
S01319,9,SEC00092,Chemistry,7
S01319,9,SEC00108,Physics,8
S01319,9,SEC00269,Spanish II,8
S01319,9,SEC00331,Physical Education,3
S01320,12,SEC00124,English I,8
S01320,12,SEC00204,U.S. History,6
S01320,12,SEC00254,Spanish I,8
S01320,12,SEC00267,Spanish II,5
S01320,12,SEC00110,Environmental Science,4
S01320,12,SEC00157,English III,3
S01320,12,SEC00082,Biology,3
S01321,12,SEC00194,World History,5
S01321,12,SEC00206,U.S. History,1
S01321,12,SEC00299,Computer Science,1
S01321,12,SEC00252,Spanish I,7
S01321,12,SEC00341,Physical Education,4
S01321,12,SEC00049,Precalculus,6
S01321,12,SEC00078,Biology,8
S01322,10,SEC00138,English I,5
S01322,10,SEC00295,Computer Science,6
S01322,10,SEC00061,Calculus,3
S01322,10,SEC00081,Biology,4
S01322,10,SEC00167,English III,5
S01322,10,SEC00227,Government,4
S01322,10,SEC00027,Geometry,2
S01323,10,SEC00278,French I,1
S01323,10,SEC00238,Economics,6
S01323,10,SEC00221,Government,6
S01323,10,SEC00153,English III,2
S01323,10,SEC00080,Biology,1
S01323,10,SEC00321,Band,7
S01323,10,SEC00327,Theater,3
S01324,9,SEC00136,English I,1
S01324,9,SEC00039,Algebra II,8
S01324,9,SEC00206,U.S. History,1
S01324,9,SEC00181,English IV,2
S01324,9,SEC00237,Economics,3
S01324,9,SEC00333,Physical Education,2
S01324,9,SEC00325,Theater,8
S01325,11,SEC00256,Spanish I,5
S01325,11,SEC00030,Algebra II,2
S01325,11,SEC00022,Geometry,6
S01325,11,SEC00264,Spanish II,4
S01325,11,SEC00319,Band,4
S01325,11,SEC00141,English II,8
S01325,11,SEC00280,French I,8
S01326,12,SEC00107,Physics,7
S01326,12,SEC00195,World History,1
S01326,12,SEC00226,Government,1
S01326,12,SEC00118,Environmental Science,2
S01326,12,SEC00273,Spanish II,3
S01326,12,SEC00327,Theater,3
S01326,12,SEC00290,French I,6
S01327,10,SEC00120,Environmental Science,3
S01327,10,SEC00268,Spanish II,4
S01327,10,SEC00019,Geometry,6
S01327,10,SEC00103,Physics,2
S01327,10,SEC00327,Theater,3
S01327,10,SEC00034,Algebra II,4
S01327,10,SEC00146,English II,6
S01328,9,SEC00178,English IV,5
S01328,9,SEC00118,Environmental Science,2
S01328,9,SEC00040,Algebra II,5
S01328,9,SEC00026,Geometry,2
S01328,9,SEC00314,Band,1
S01328,9,SEC00131,English I,2
S01328,9,SEC00107,Physics,7
S01329,10,SEC00183,English IV,5
S01329,10,SEC00026,Geometry,2
S01329,10,SEC00092,Chemistry,7
S01329,10,SEC00330,Theater,5
S01329,10,SEC00212,U.S. History,6
S01329,10,SEC00079,Biology,5
S01329,10,SEC00189,World History,5
S01330,9,SEC00306,Art,3
S01330,9,SEC00056,Precalculus,2
S01330,9,SEC00012,Algebra I,3
S01330,9,SEC00199,World History,4
S01330,9,SEC00035,Algebra II,3
S01330,9,SEC00324,Theater,6
S01330,9,SEC00279,French I,2
S01331,10,SEC00056,Precalculus,2
S01331,10,SEC00220,Government,7
S01331,10,SEC00315,Band,7
S01331,10,SEC00135,English I,8
S01331,10,SEC00122,Environmental Science,3
S01331,10,SEC00279,French I,2
S01331,10,SEC00066,Calculus,6
S01332,11,SEC00010,Algebra I,6
S01332,11,SEC00199,World History,4
S01332,11,SEC00211,U.S. History,3
S01332,11,SEC00121,Environmental Science,7
S01332,11,SEC00141,English II,8
S01332,11,SEC00092,Chemistry,7
S01332,11,SEC00132,English I,7
S01333,11,SEC00091,Chemistry,4
S01333,11,SEC00152,English II,7
S01333,11,SEC00048,Precalculus,7
S01333,11,SEC00225,Government,4
S01333,11,SEC00256,Spanish I,5
S01333,11,SEC00117,Environmental Science,4
S01333,11,SEC00081,Biology,4
S01334,11,SEC00093,Chemistry,8
S01334,11,SEC00006,Algebra I,3
S01334,11,SEC00118,Environmental Science,2
S01334,11,SEC00309,Art,8
S01334,11,SEC00126,English I,1
S01334,11,SEC00183,English IV,5
S01334,11,SEC00226,Government,1
S01335,10,SEC00215,U.S. History,5
S01335,10,SEC00056,Precalculus,2
S01335,10,SEC00312,Art,5
S01335,10,SEC00180,English IV,2
S01335,10,SEC00299,Computer Science,1
S01335,10,SEC00028,Algebra II,4
S01335,10,SEC00318,Band,5
S01336,11,SEC00302,Computer Science,2
S01336,11,SEC00203,U.S. History,8
S01336,11,SEC00123,Environmental Science,5
S01336,11,SEC00019,Geometry,6
S01336,11,SEC00076,Biology,5
S01336,11,SEC00176,English IV,8
S01336,11,SEC00158,English III,3
S01337,10,SEC00345,Physical Education,8
S01337,10,SEC00091,Chemistry,4
S01337,10,SEC00288,French I,1
S01337,10,SEC00158,English III,3
S01337,10,SEC00237,Economics,3
S01337,10,SEC00054,Precalculus,2
S01337,10,SEC00139,English I,7
S01338,12,SEC00337,Physical Education,4
S01338,12,SEC00293,French I,6
S01338,12,SEC00316,Band,6
S01338,12,SEC00182,English IV,5
S01338,12,SEC00022,Geometry,6
S01338,12,SEC00271,Spanish II,3
S01338,12,SEC00212,U.S. History,6
S01339,12,SEC00081,Biology,4
S01339,12,SEC00328,Theater,5
S01339,12,SEC00244,Economics,5
S01339,12,SEC00092,Chemistry,7
S01339,12,SEC00196,World History,6
S01339,12,SEC00021,Geometry,8
S01339,12,SEC00245,Spanish I,7
S01340,9,SEC00219,Government,1
S01340,9,SEC00132,English I,7
S01340,9,SEC00251,Spanish I,3
S01340,9,SEC00235,Economics,3
S01340,9,SEC00202,U.S. History,7
S01340,9,SEC00023,Geometry,6
S01340,9,SEC00156,English III,2
S01341,10,SEC00172,English IV,8
S01341,10,SEC00320,Band,4
S01341,10,SEC00063,Calculus,8
S01341,10,SEC00123,Environmental Science,5
S01341,10,SEC00301,Computer Science,4
S01341,10,SEC00193,World History,8
S01341,10,SEC00087,Chemistry,2
S01342,11,SEC00166,English III,5
S01342,11,SEC00237,Economics,3
S01342,11,SEC00024,Geometry,4
S01342,11,SEC00188,World History,7
S01342,11,SEC00050,Precalculus,6
S01342,11,SEC00014,Algebra I,6
S01342,11,SEC00307,Art,7
S01343,10,SEC00164,English III,3
S01343,10,SEC00084,Chemistry,3
S01343,10,SEC00170,English IV,4
S01343,10,SEC00283,French I,5
S01343,10,SEC00062,Calculus,3
S01343,10,SEC00228,Government,5
S01343,10,SEC00271,Spanish II,3
S01344,10,SEC00230,Economics,6
S01344,10,SEC00156,English III,2
S01344,10,SEC00143,English II,4
S01344,10,SEC00086,Chemistry,6
S01344,10,SEC00130,English I,6
S01344,10,SEC00213,U.S. History,7
S01344,10,SEC00306,Art,3
S01345,12,SEC00172,English IV,8
S01345,12,SEC00205,U.S. History,1
S01345,12,SEC00244,Economics,5
S01345,12,SEC00080,Biology,1
S01345,12,SEC00298,Computer Science,2
S01345,12,SEC00107,Physics,7
S01345,12,SEC00268,Spanish II,4
S01346,11,SEC00259,Spanish I,3
S01346,11,SEC00027,Geometry,2
S01346,11,SEC00311,Art,3
S01346,11,SEC00080,Biology,1
S01346,11,SEC00035,Algebra II,3
S01346,11,SEC00232,Economics,7
S01346,11,SEC00064,Calculus,8
S01347,11,SEC00054,Precalculus,2
S01347,11,SEC00030,Algebra II,2
S01347,11,SEC00225,Government,4
S01347,11,SEC00242,Economics,8
S01347,11,SEC00292,French I,4
S01347,11,SEC00190,World History,3
S01347,11,SEC00324,Theater,6
S01348,9,SEC00194,World History,5
S01348,9,SEC00286,French I,3
S01348,9,SEC00075,Biology,1
S01348,9,SEC00214,U.S. History,2
S01348,9,SEC00049,Precalculus,6
S01348,9,SEC00306,Art,3
S01348,9,SEC00329,Theater,8
S01349,11,SEC00068,Calculus,7
S01349,11,SEC00173,English IV,1
S01349,11,SEC00247,Spanish I,7
S01349,11,SEC00098,Chemistry,6
S01349,11,SEC00039,Algebra II,8
S01349,11,SEC00049,Precalculus,6
S01349,11,SEC00024,Geometry,4
S01350,12,SEC00338,Physical Education,5
S01350,12,SEC00036,Algebra II,2
S01350,12,SEC00086,Chemistry,6
S01350,12,SEC00129,English I,1
S01350,12,SEC00060,Calculus,3
S01350,12,SEC00015,Algebra I,3
S01350,12,SEC00309,Art,8
S01351,12,SEC00099,Physics,7
S01351,12,SEC00045,Algebra II,1
S01351,12,SEC00157,English III,3
S01351,12,SEC00118,Environmental Science,2
S01351,12,SEC00261,Spanish I,3
S01351,12,SEC00225,Government,4
S01351,12,SEC00024,Geometry,4
S01352,9,SEC00071,Calculus,7
S01352,9,SEC00188,World History,7
S01352,9,SEC00297,Computer Science,7
S01352,9,SEC00022,Geometry,6
S01352,9,SEC00055,Precalculus,2
S01352,9,SEC00156,English III,2
S01352,9,SEC00175,English IV,6
S01353,9,SEC00255,Spanish I,8
S01353,9,SEC00268,Spanish II,4
S01353,9,SEC00153,English III,2
S01353,9,SEC00121,Environmental Science,7
S01353,9,SEC00148,English II,3
S01353,9,SEC00293,French I,6
S01353,9,SEC00324,Theater,6
S01354,12,SEC00128,English I,5
S01354,12,SEC00143,English II,4
S01354,12,SEC00260,Spanish I,4
S01354,12,SEC00010,Algebra I,6
S01354,12,SEC00299,Computer Science,1
S01354,12,SEC00290,French I,6
S01354,12,SEC00205,U.S. History,1
S01355,10,SEC00009,Algebra I,6
S01355,10,SEC00341,Physical Education,4
S01355,10,SEC00077,Biology,1
S01355,10,SEC00313,Art,4
S01355,10,SEC00144,English II,1
S01355,10,SEC00159,English III,8
S01355,10,SEC00277,French I,7
S01356,11,SEC00049,Precalculus,6
S01356,11,SEC00265,Spanish II,4
S01356,11,SEC00238,Economics,6
S01356,11,SEC00008,Algebra I,7
S01356,11,SEC00040,Algebra II,5
S01356,11,SEC00147,English II,2
S01356,11,SEC00208,U.S. History,7
S01357,12,SEC00071,Calculus,7
S01357,12,SEC00277,French I,7
S01357,12,SEC00266,Spanish II,5
S01357,12,SEC00106,Physics,3
S01357,12,SEC00195,World History,1
S01357,12,SEC00096,Chemistry,4
S01357,12,SEC00024,Geometry,4
S01358,9,SEC00285,French I,3
S01358,9,SEC00317,Band,3
S01358,9,SEC00309,Art,8
S01358,9,SEC00209,U.S. History,6
S01358,9,SEC00065,Calculus,6
S01358,9,SEC00197,World History,1
S01358,9,SEC00337,Physical Education,4
S01359,12,SEC00036,Algebra II,2
S01359,12,SEC00124,English I,8
S01359,12,SEC00118,Environmental Science,2
S01359,12,SEC00274,Spanish II,1
S01359,12,SEC00306,Art,3
S01359,12,SEC00281,French I,6
S01359,12,SEC00319,Band,4
S01360,11,SEC00177,English IV,2
S01360,11,SEC00216,Government,8
S01360,11,SEC00322,Theater,4
S01360,11,SEC00125,English I,1
S01360,11,SEC00048,Precalculus,7
S01360,11,SEC00166,English III,5
S01360,11,SEC00213,U.S. History,7
S01361,12,SEC00300,Computer Science,2
S01361,12,SEC00277,French I,7
S01361,12,SEC00112,Environmental Science,3
S01361,12,SEC00193,World History,8
S01361,12,SEC00326,Theater,7
S01361,12,SEC00219,Government,1
S01361,12,SEC00100,Physics,1
S01362,11,SEC00296,Computer Science,1
S01362,11,SEC00322,Theater,4
S01362,11,SEC00120,Environmental Science,3
S01362,11,SEC00069,Calculus,2
S01362,11,SEC00001,Algebra I,1
S01362,11,SEC00129,English I,1
S01362,11,SEC00093,Chemistry,8
S01363,11,SEC00019,Geometry,6
S01363,11,SEC00016,Algebra I,3
S01363,11,SEC00284,French I,7
S01363,11,SEC00175,English IV,6
S01363,11,SEC00069,Calculus,2
S01363,11,SEC00342,Physical Education,5
S01363,11,SEC00138,English I,5
S01364,12,SEC00042,Algebra II,8
S01364,12,SEC00102,Physics,6
S01364,12,SEC00155,English III,7
S01364,12,SEC00208,U.S. History,7
S01364,12,SEC00061,Calculus,3
S01364,12,SEC00007,Algebra I,7
S01364,12,SEC00283,French I,5
S01365,9,SEC00257,Spanish I,5
S01365,9,SEC00158,English III,3
S01365,9,SEC00130,English I,6
S01365,9,SEC00315,Band,7
S01365,9,SEC00277,French I,7
S01365,9,SEC00020,Geometry,6
S01365,9,SEC00188,World History,7
S01366,11,SEC00216,Government,8
S01366,11,SEC00034,Algebra II,4
S01366,11,SEC00150,English II,3
S01366,11,SEC00305,Computer Science,4
S01366,11,SEC00168,English IV,5
S01366,11,SEC00098,Chemistry,6
S01366,11,SEC00215,U.S. History,5
S01367,12,SEC00108,Physics,8
S01367,12,SEC00226,Government,1
S01367,12,SEC00028,Algebra II,4
S01367,12,SEC00259,Spanish I,3
S01367,12,SEC00050,Precalculus,6
S01367,12,SEC00020,Geometry,6
S01367,12,SEC00327,Theater,3
S01368,11,SEC00341,Physical Education,4
S01368,11,SEC00174,English IV,5
S01368,11,SEC00318,Band,5
S01368,11,SEC00044,Algebra II,6
S01368,11,SEC00082,Biology,3
S01368,11,SEC00301,Computer Science,4
S01368,11,SEC00083,Chemistry,4
S01369,11,SEC00130,English I,6
S01369,11,SEC00221,Government,6
S01369,11,SEC00005,Algebra I,3
S01369,11,SEC00255,Spanish I,8
S01369,11,SEC00277,French I,7
S01369,11,SEC00064,Calculus,8
S01369,11,SEC00116,Environmental Science,1
S01370,11,SEC00210,U.S. History,8
S01370,11,SEC00329,Theater,8
S01370,11,SEC00340,Physical Education,8
S01370,11,SEC00181,English IV,2
S01370,11,SEC00299,Computer Science,1
S01370,11,SEC00098,Chemistry,6
S01370,11,SEC00306,Art,3
S01371,11,SEC00220,Government,7
S01371,11,SEC00300,Computer Science,2
S01371,11,SEC00310,Art,5
S01371,11,SEC00020,Geometry,6
S01371,11,SEC00114,Environmental Science,8
S01371,11,SEC00015,Algebra I,3
S01371,11,SEC00175,English IV,6
S01372,10,SEC00285,French I,3
S01372,10,SEC00345,Physical Education,8
S01372,10,SEC00186,World History,3
S01372,10,SEC00109,Physics,1
S01372,10,SEC00218,Government,5
S01372,10,SEC00032,Algebra II,4
S01372,10,SEC00026,Geometry,2
S01373,11,SEC00088,Chemistry,7
S01373,11,SEC00005,Algebra I,3
S01373,11,SEC00133,English I,1
S01373,11,SEC00020,Geometry,6
S01373,11,SEC00326,Theater,7
S01373,11,SEC00192,World History,1
S01373,11,SEC00140,English II,5
S01374,9,SEC00047,Precalculus,7
S01374,9,SEC00028,Algebra II,4
S01374,9,SEC00258,Spanish I,6
S01374,9,SEC00022,Geometry,6
S01374,9,SEC00079,Biology,5
S01374,9,SEC00198,World History,2
S01374,9,SEC00105,Physics,6
S01375,9,SEC00146,English II,6
S01375,9,SEC00190,World History,3
S01375,9,SEC00184,English IV,6
S01375,9,SEC00062,Calculus,3
S01375,9,SEC00278,French I,1
S01375,9,SEC00078,Biology,8
S01375,9,SEC00052,Precalculus,5
S01376,12,SEC00124,English I,8
S01376,12,SEC00177,English IV,2
S01376,12,SEC00302,Computer Science,2
S01376,12,SEC00046,Precalculus,1
S01376,12,SEC00111,Environmental Science,1
S01376,12,SEC00220,Government,7
S01376,12,SEC00275,Spanish II,4
S01377,10,SEC00180,English IV,2
S01377,10,SEC00220,Government,7
S01377,10,SEC00002,Algebra I,1
S01377,10,SEC00132,English I,7
S01377,10,SEC00314,Band,1
S01377,10,SEC00322,Theater,4
S01377,10,SEC00032,Algebra II,4
S01378,10,SEC00329,Theater,8
S01378,10,SEC00274,Spanish II,1
S01378,10,SEC00331,Physical Education,3
S01378,10,SEC00181,English IV,2
S01378,10,SEC00022,Geometry,6
S01378,10,SEC00155,English III,7
S01378,10,SEC00133,English I,1
S01379,12,SEC00285,French I,3
S01379,12,SEC00170,English IV,4
S01379,12,SEC00127,English I,8
S01379,12,SEC00061,Calculus,3
S01379,12,SEC00259,Spanish I,3
S01379,12,SEC00329,Theater,8
S01379,12,SEC00201,World History,2
S01380,11,SEC00026,Geometry,2
S01380,11,SEC00095,Chemistry,3
S01380,11,SEC00341,Physical Education,4
S01380,11,SEC00109,Physics,1
S01380,11,SEC00269,Spanish II,8
S01380,11,SEC00049,Precalculus,6
S01380,11,SEC00002,Algebra I,1
S01381,11,SEC00163,English III,1
S01381,11,SEC00107,Physics,7
S01381,11,SEC00215,U.S. History,5
S01381,11,SEC00304,Computer Science,1
S01381,11,SEC00289,French I,4
S01381,11,SEC00139,English I,7
S01381,11,SEC00326,Theater,7
S01382,11,SEC00283,French I,5
S01382,11,SEC00053,Precalculus,2
S01382,11,SEC00299,Computer Science,1
S01382,11,SEC00229,Government,6
S01382,11,SEC00153,English III,2
S01382,11,SEC00090,Chemistry,8
S01382,11,SEC00121,Environmental Science,7
S01383,9,SEC00108,Physics,8
S01383,9,SEC00257,Spanish I,5
S01383,9,SEC00054,Precalculus,2
S01383,9,SEC00174,English IV,5
S01383,9,SEC00019,Geometry,6
S01383,9,SEC00289,French I,4
S01383,9,SEC00146,English II,6
S01384,11,SEC00297,Computer Science,7
S01384,11,SEC00055,Precalculus,2
S01384,11,SEC00076,Biology,5
S01384,11,SEC00148,English II,3
S01384,11,SEC00033,Algebra II,6
S01384,11,SEC00232,Economics,7
S01384,11,SEC00263,Spanish II,7
S01385,11,SEC00226,Government,1
S01385,11,SEC00054,Precalculus,2
S01385,11,SEC00116,Environmental Science,1
S01385,11,SEC00301,Computer Science,4
S01385,11,SEC00146,English II,6
S01385,11,SEC00105,Physics,6
S01385,11,SEC00312,Art,5
S01386,12,SEC00243,Economics,3
S01386,12,SEC00324,Theater,6
S01386,12,SEC00073,Calculus,2
S01386,12,SEC00026,Geometry,2
S01386,12,SEC00158,English III,3
S01386,12,SEC00224,Government,7
S01386,12,SEC00283,French I,5
S01387,11,SEC00059,Calculus,3
S01387,11,SEC00210,U.S. History,8
S01387,11,SEC00076,Biology,5
S01387,11,SEC00167,English III,5
S01387,11,SEC00306,Art,3
S01387,11,SEC00116,Environmental Science,1
S01387,11,SEC00254,Spanish I,8
S01388,12,SEC00022,Geometry,6
S01388,12,SEC00221,Government,6
S01388,12,SEC00002,Algebra I,1
S01388,12,SEC00254,Spanish I,8
S01388,12,SEC00132,English I,7
S01388,12,SEC00077,Biology,1
S01388,12,SEC00123,Environmental Science,5
S01389,12,SEC00211,U.S. History,3
S01389,12,SEC00176,English IV,8
S01389,12,SEC00200,World History,2
S01389,12,SEC00025,Geometry,8
S01389,12,SEC00075,Biology,1
